Date,ATM_ID,Event_Type,Event_Detail,Amount,Status,Response_Time(mins)
15-03-2023,ATM_2,Maintenance,Successful Transaction,,Completed,21
15-03-2023,ATM_3,Maintenance,Card Reader Error,1114.764038,Failed,21
15-03-2023,ATM_3,Transaction,Card Reader Error,4047.721444,Pending,52
15-03-2023,ATM_3,Error,Routine Maintenance,2653.030916,Completed,53
15-03-2023,ATM_3,Maintenance,Dispensing Error,,Completed,17
15-03-2023,ATM_4,Error,Routine Maintenance,,Pending,6
15-03-2023,ATM_4,Error,Routine Maintenance,3205.809788,Completed,20
15-03-2023,ATM_4,Error,Successful Transaction,1152.401607,Pending,42
15-03-2023,ATM_5,Cash Replenishment,Successful Transaction,,Completed,25
15-03-2023,ATM_5,Error,Card Reader Error,4561.515864,Failed,6
15-03-2023,ATM_5,Cash Replenishment,Successful Transaction,,Completed,37
15-03-2023,ATM_5,Transaction,Cash Loaded,,Completed,27
15-03-2023,ATM_6,Cash Replenishment,Card Reader Error,,Pending,9
15-03-2023,ATM_6,Error,Cash Loaded,2371.1819,Pending,46
15-03-2023,ATM_6,Maintenance,Routine Maintenance,4057.274149,Completed,13
15-03-2023,ATM_6,Transaction,Successful Transaction,,Failed,8
15-03-2023,ATM_7,Error,Routine Maintenance,481.3288393,Pending,5
15-03-2023,ATM_7,Maintenance,Cash Loaded,,Completed,44
15-03-2023,ATM_7,Transaction,Card Reader Error,1658.445659,Pending,5
15-03-2023,ATM_7,Transaction,Successful Transaction,3247.153714,Failed,53
15-03-2023,ATM_8,Cash Replenishment,Cash Loaded,,Pending,33
15-03-2023,ATM_9,Error,Dispensing Error,2770.217053,Completed,37
15-03-2023,ATM_9,Cash Replenishment,Successful Transaction,,Pending,56
15-03-2023,ATM_9,Maintenance,Card Reader Error,986.1445672,Pending,39
15-03-2023,ATM_10,Transaction,Successful Transaction,,Completed,31
16-03-2023,ATM_1,Cash Replenishment,Routine Maintenance,,Pending,18
16-03-2023,ATM_1,Maintenance,Card Reader Error,,Pending,26
16-03-2023,ATM_2,Transaction,Routine Maintenance,,Failed,14
16-03-2023,ATM_2,Maintenance,Successful Transaction,3816.31967,Pending,33
16-03-2023,ATM_2,Transaction,Successful Transaction,,Pending,57
16-03-2023,ATM_2,Cash Replenishment,Card Reader Error,3345.642346,Pending,22
16-03-2023,ATM_3,Cash Replenishment,Card Reader Error,,Failed,54
16-03-2023,ATM_3,Transaction,Successful Transaction,4800.268793,Pending,29
16-03-2023,ATM_3,Transaction,Card Reader Error,,Pending,39
16-03-2023,ATM_4,Error,Cash Loaded,2127.802482,Failed,10
16-03-2023,ATM_4,Error,Routine Maintenance,2526.482843,Pending,43
16-03-2023,ATM_4,Cash Replenishment,Card Reader Error,1771.109823,Pending,13
16-03-2023,ATM_4,Transaction,Card Reader Error,153.7517377,Pending,47
16-03-2023,ATM_5,Error,Card Reader Error,2365.906154,Completed,17
16-03-2023,ATM_5,Cash Replenishment,Dispensing Error,,Failed,9
16-03-2023,ATM_5,Error,Card Reader Error,,Completed,10
16-03-2023,ATM_5,Error,Card Reader Error,1795.958957,Pending,41
16-03-2023,ATM_6,Transaction,Successful Transaction,,Pending,47
16-03-2023,ATM_6,Maintenance,Dispensing Error,445.5301173,Failed,32
16-03-2023,ATM_7,Cash Replenishment,Routine Maintenance,1449.84673,Completed,53
16-03-2023,ATM_8,Transaction,Routine Maintenance,,Failed,21
16-03-2023,ATM_8,Cash Replenishment,Routine Maintenance,4008.265295,Pending,28
16-03-2023,ATM_8,Transaction,Dispensing Error,,Pending,6
16-03-2023,ATM_8,Error,Successful Transaction,666.7150452,Pending,6
16-03-2023,ATM_9,Maintenance,Dispensing Error,1093.115231,Failed,16
16-03-2023,ATM_9,Transaction,Dispensing Error,,Failed,43
16-03-2023,ATM_10,Maintenance,Dispensing Error,,Pending,39
16-03-2023,ATM_10,Cash Replenishment,Dispensing Error,,Failed,58
16-03-2023,ATM_10,Maintenance,Routine Maintenance,2421.506144,Completed,44
16-03-2023,ATM_10,Transaction,Successful Transaction,3430.805855,Pending,50
16-03-2023,ATM_10,Cash Replenishment,Successful Transaction,1788.254402,Pending,24
17-03-2023,ATM_1,Transaction,Cash Loaded,,Failed,51
17-03-2023,ATM_1,Cash Replenishment,Routine Maintenance,2405.965114,Completed,15
17-03-2023,ATM_1,Transaction,Successful Transaction,2074.175672,Failed,24
17-03-2023,ATM_1,Error,Card Reader Error,1551.770533,Completed,40
17-03-2023,ATM_1,Maintenance,Routine Maintenance,,Completed,57
17-03-2023,ATM_2,Transaction,Successful Transaction,723.6427318,Failed,8
17-03-2023,ATM_2,Error,Card Reader Error,,Completed,44
17-03-2023,ATM_2,Maintenance,Routine Maintenance,,Completed,22
17-03-2023,ATM_2,Transaction,Card Reader Error,1161.463511,Failed,42
17-03-2023,ATM_3,Error,Cash Loaded,2027.14732,Failed,21
17-03-2023,ATM_3,Cash Replenishment,Card Reader Error,2348.507402,Completed,36
17-03-2023,ATM_3,Cash Replenishment,Routine Maintenance,,Failed,17
17-03-2023,ATM_3,Maintenance,Dispensing Error,,Failed,49
17-03-2023,ATM_4,Cash Replenishment,Cash Loaded,,Pending,27
17-03-2023,ATM_4,Cash Replenishment,Routine Maintenance,3638.257048,Failed,32
17-03-2023,ATM_5,Error,Dispensing Error,3632.519218,Pending,19
17-03-2023,ATM_6,Cash Replenishment,Cash Loaded,,Completed,56
17-03-2023,ATM_7,Transaction,Card Reader Error,,Completed,5
17-03-2023,ATM_7,Error,Successful Transaction,2314.475499,Completed,39
17-03-2023,ATM_7,Transaction,Routine Maintenance,4875.789193,Pending,18
17-03-2023,ATM_8,Maintenance,Routine Maintenance,3457.983489,Failed,53
17-03-2023,ATM_8,Maintenance,Cash Loaded,2399.164812,Completed,29
17-03-2023,ATM_8,Maintenance,Routine Maintenance,2642.921785,Completed,48
17-03-2023,ATM_8,Transaction,Successful Transaction,2074.773927,Completed,29
17-03-2023,ATM_8,Error,Dispensing Error,,Failed,5
17-03-2023,ATM_9,Transaction,Cash Loaded,2441.320738,Failed,59
17-03-2023,ATM_9,Transaction,Successful Transaction,,Completed,24
17-03-2023,ATM_9,Error,Routine Maintenance,3332.638002,Failed,32
17-03-2023,ATM_10,Transaction,Cash Loaded,,Completed,32
17-03-2023,ATM_10,Maintenance,Routine Maintenance,,Pending,37
17-03-2023,ATM_10,Transaction,Cash Loaded,,Pending,36
17-03-2023,ATM_10,Error,Cash Loaded,,Pending,20
17-03-2023,ATM_10,Maintenance,Dispensing Error,3876.814341,Completed,28
18-03-2023,ATM_1,Cash Replenishment,Successful Transaction,2219.177699,Completed,37
18-03-2023,ATM_1,Error,Routine Maintenance,1830.118719,Pending,27
18-03-2023,ATM_1,Maintenance,Dispensing Error,1138.297357,Completed,16
18-03-2023,ATM_1,Transaction,Successful Transaction,4944.059685,Completed,41
18-03-2023,ATM_2,Maintenance,Successful Transaction,,Completed,26
18-03-2023,ATM_2,Error,Dispensing Error,4152.004021,Pending,43
18-03-2023,ATM_2,Maintenance,Dispensing Error,,Pending,58
18-03-2023,ATM_2,Transaction,Cash Loaded,4310.587261,Completed,53
18-03-2023,ATM_2,Transaction,Routine Maintenance,1994.242134,Pending,39
18-03-2023,ATM_3,Transaction,Cash Loaded,1354.656949,Completed,18
18-03-2023,ATM_3,Transaction,Routine Maintenance,2347.078468,Completed,6
18-03-2023,ATM_3,Transaction,Successful Transaction,,Completed,54
18-03-2023,ATM_3,Maintenance,Successful Transaction,514.9881818,Pending,58
18-03-2023,ATM_4,Cash Replenishment,Card Reader Error,,Failed,38
18-03-2023,ATM_4,Transaction,Card Reader Error,,Pending,5
18-03-2023,ATM_5,Cash Replenishment,Routine Maintenance,,Pending,16
18-03-2023,ATM_5,Error,Card Reader Error,1643.387538,Completed,35
18-03-2023,ATM_5,Maintenance,Successful Transaction,2616.866186,Failed,7
18-03-2023,ATM_5,Transaction,Card Reader Error,2750.248946,Pending,15
18-03-2023,ATM_6,Error,Cash Loaded,,Completed,24
18-03-2023,ATM_6,Cash Replenishment,Cash Loaded,,Pending,7
18-03-2023,ATM_6,Maintenance,Card Reader Error,296.3100698,Completed,28
18-03-2023,ATM_7,Transaction,Dispensing Error,,Completed,47
18-03-2023,ATM_7,Maintenance,Cash Loaded,,Pending,20
18-03-2023,ATM_8,Maintenance,Dispensing Error,,Pending,7
18-03-2023,ATM_8,Maintenance,Successful Transaction,,Completed,53
18-03-2023,ATM_8,Transaction,Cash Loaded,1435.455609,Failed,47
18-03-2023,ATM_8,Transaction,Card Reader Error,1891.125172,Completed,16
18-03-2023,ATM_8,Cash Replenishment,Successful Transaction,3866.176158,Completed,19
18-03-2023,ATM_9,Cash Replenishment,Dispensing Error,294.3887501,Pending,54
18-03-2023,ATM_9,Error,Cash Loaded,,Completed,33
18-03-2023,ATM_10,Cash Replenishment,Routine Maintenance,,Failed,29
18-03-2023,ATM_10,Error,Routine Maintenance,4573.969914,Failed,54
18-03-2023,ATM_10,Maintenance,Successful Transaction,,Pending,56
18-03-2023,ATM_10,Maintenance,Dispensing Error,243.2359997,Pending,20
19-03-2023,ATM_1,Cash Replenishment,Dispensing Error,,Pending,57
19-03-2023,ATM_2,Error,Card Reader Error,,Failed,11
19-03-2023,ATM_2,Transaction,Cash Loaded,4948.72121,Completed,17
19-03-2023,ATM_3,Error,Cash Loaded,4707.164829,Failed,13
19-03-2023,ATM_3,Maintenance,Routine Maintenance,2311.000423,Pending,60
19-03-2023,ATM_3,Cash Replenishment,Card Reader Error,,Failed,23
19-03-2023,ATM_3,Cash Replenishment,Successful Transaction,,Completed,43
19-03-2023,ATM_3,Transaction,Cash Loaded,2245.478806,Pending,27
19-03-2023,ATM_4,Transaction,Successful Transaction,1835.061861,Completed,13
19-03-2023,ATM_4,Transaction,Successful Transaction,516.0791232,Completed,12
19-03-2023,ATM_4,Cash Replenishment,Successful Transaction,1347.021291,Failed,26
19-03-2023,ATM_4,Error,Successful Transaction,,Pending,25
19-03-2023,ATM_4,Maintenance,Successful Transaction,,Pending,18
19-03-2023,ATM_5,Maintenance,Dispensing Error,1512.994546,Failed,40
19-03-2023,ATM_5,Error,Dispensing Error,1780.429087,Pending,48
19-03-2023,ATM_5,Maintenance,Cash Loaded,,Pending,55
19-03-2023,ATM_5,Transaction,Card Reader Error,,Completed,42
19-03-2023,ATM_5,Cash Replenishment,Successful Transaction,3635.744225,Pending,27
19-03-2023,ATM_6,Error,Card Reader Error,,Failed,24
19-03-2023,ATM_6,Maintenance,Dispensing Error,4369.027999,Pending,55
19-03-2023,ATM_7,Transaction,Routine Maintenance,3990.104824,Completed,46
19-03-2023,ATM_7,Maintenance,Card Reader Error,3942.336641,Pending,5
19-03-2023,ATM_8,Cash Replenishment,Successful Transaction,2267.475415,Failed,33
19-03-2023,ATM_9,Transaction,Card Reader Error,4707.96416,Pending,54
19-03-2023,ATM_10,Maintenance,Card Reader Error,,Completed,53
19-03-2023,ATM_10,Cash Replenishment,Successful Transaction,,Failed,26
19-03-2023,ATM_10,Error,Dispensing Error,,Completed,30
19-03-2023,ATM_10,Cash Replenishment,Successful Transaction,3364.045683,Pending,25
20-03-2023,ATM_1,Maintenance,Routine Maintenance,276.811666,Pending,57
20-03-2023,ATM_1,Maintenance,Card Reader Error,2114.40749,Pending,15
20-03-2023,ATM_1,Error,Dispensing Error,4198.662966,Pending,39
20-03-2023,ATM_2,Maintenance,Card Reader Error,,Completed,30
20-03-2023,ATM_3,Error,Dispensing Error,,Failed,55
20-03-2023,ATM_4,Error,Cash Loaded,,Failed,50
20-03-2023,ATM_5,Error,Cash Loaded,,Completed,27
20-03-2023,ATM_5,Error,Cash Loaded,910.4885206,Failed,30
20-03-2023,ATM_5,Error,Cash Loaded,,Failed,29
20-03-2023,ATM_5,Transaction,Routine Maintenance,2921.432934,Completed,6
20-03-2023,ATM_6,Transaction,Routine Maintenance,,Completed,16
20-03-2023,ATM_6,Error,Routine Maintenance,,Completed,43
20-03-2023,ATM_6,Maintenance,Cash Loaded,3923.588268,Pending,35
20-03-2023,ATM_6,Cash Replenishment,Successful Transaction,,Failed,20
20-03-2023,ATM_7,Transaction,Dispensing Error,1740.345273,Pending,45
20-03-2023,ATM_7,Error,Dispensing Error,4982.39083,Completed,47
20-03-2023,ATM_7,Error,Cash Loaded,,Pending,30
20-03-2023,ATM_7,Transaction,Routine Maintenance,,Failed,20
20-03-2023,ATM_7,Error,Successful Transaction,3168.22755,Completed,8
20-03-2023,ATM_8,Transaction,Card Reader Error,,Completed,53
20-03-2023,ATM_8,Cash Replenishment,Dispensing Error,4394.421482,Pending,28
20-03-2023,ATM_8,Cash Replenishment,Cash Loaded,2474.893591,Pending,60
20-03-2023,ATM_8,Transaction,Dispensing Error,4364.672406,Failed,28
20-03-2023,ATM_9,Cash Replenishment,Dispensing Error,4724.554236,Pending,43
20-03-2023,ATM_9,Transaction,Successful Transaction,812.8400264,Failed,60
20-03-2023,ATM_9,Maintenance,Successful Transaction,,Completed,21
20-03-2023,ATM_10,Error,Card Reader Error,,Failed,53
20-03-2023,ATM_10,Error,Dispensing Error,,Failed,53
21-03-2023,ATM_1,Error,Card Reader Error,,Completed,55
21-03-2023,ATM_1,Transaction,Card Reader Error,,Completed,42
21-03-2023,ATM_1,Transaction,Successful Transaction,1703.401219,Pending,39
21-03-2023,ATM_1,Maintenance,Dispensing Error,,Pending,12
21-03-2023,ATM_1,Maintenance,Cash Loaded,,Completed,31
21-03-2023,ATM_2,Transaction,Cash Loaded,2993.570059,Completed,9
21-03-2023,ATM_2,Cash Replenishment,Dispensing Error,1396.568149,Completed,31
21-03-2023,ATM_2,Cash Replenishment,Dispensing Error,4460.760547,Failed,57
21-03-2023,ATM_2,Error,Card Reader Error,,Completed,6
21-03-2023,ATM_2,Error,Cash Loaded,,Pending,34
21-03-2023,ATM_3,Transaction,Cash Loaded,,Completed,32
21-03-2023,ATM_3,Maintenance,Routine Maintenance,,Failed,34
21-03-2023,ATM_3,Transaction,Successful Transaction,4252.010916,Failed,43
21-03-2023,ATM_3,Error,Card Reader Error,2340.657987,Failed,48
21-03-2023,ATM_4,Maintenance,Card Reader Error,2781.178704,Completed,15
21-03-2023,ATM_4,Cash Replenishment,Successful Transaction,,Completed,16
21-03-2023,ATM_5,Error,Routine Maintenance,2123.486539,Completed,54
21-03-2023,ATM_5,Maintenance,Successful Transaction,,Failed,42
21-03-2023,ATM_6,Cash Replenishment,Card Reader Error,,Failed,53
21-03-2023,ATM_7,Transaction,Cash Loaded,1997.209719,Pending,18
21-03-2023,ATM_7,Cash Replenishment,Card Reader Error,,Completed,15
21-03-2023,ATM_8,Maintenance,Cash Loaded,,Failed,14
21-03-2023,ATM_8,Error,Routine Maintenance,2831.50556,Completed,56
21-03-2023,ATM_8,Cash Replenishment,Cash Loaded,,Failed,11
21-03-2023,ATM_9,Transaction,Dispensing Error,,Failed,11
21-03-2023,ATM_10,Error,Cash Loaded,,Failed,50
21-03-2023,ATM_10,Maintenance,Routine Maintenance,3541.413896,Completed,53
21-03-2023,ATM_10,Cash Replenishment,Card Reader Error,294.4438254,Failed,10
21-03-2023,ATM_10,Transaction,Dispensing Error,,Pending,51
21-03-2023,ATM_10,Transaction,Card Reader Error,3534.78549,Pending,24
22-03-2023,ATM_1,Cash Replenishment,Dispensing Error,,Pending,31
22-03-2023,ATM_1,Transaction,Cash Loaded,,Completed,10
22-03-2023,ATM_1,Error,Routine Maintenance,,Failed,46
22-03-2023,ATM_1,Error,Successful Transaction,,Completed,40
22-03-2023,ATM_2,Error,Dispensing Error,,Completed,27
22-03-2023,ATM_3,Maintenance,Routine Maintenance,3425.845012,Pending,27
22-03-2023,ATM_4,Transaction,Routine Maintenance,,Failed,23
22-03-2023,ATM_4,Transaction,Dispensing Error,701.4746274,Failed,57
22-03-2023,ATM_4,Transaction,Successful Transaction,,Pending,6
22-03-2023,ATM_4,Transaction,Cash Loaded,,Pending,16
22-03-2023,ATM_4,Cash Replenishment,Card Reader Error,,Pending,20
22-03-2023,ATM_5,Error,Dispensing Error,1248.752997,Pending,44
22-03-2023,ATM_5,Transaction,Dispensing Error,3837.597827,Completed,46
22-03-2023,ATM_5,Cash Replenishment,Successful Transaction,,Completed,34
22-03-2023,ATM_6,Maintenance,Dispensing Error,,Pending,21
22-03-2023,ATM_6,Cash Replenishment,Cash Loaded,,Failed,35
22-03-2023,ATM_6,Cash Replenishment,Cash Loaded,,Failed,16
22-03-2023,ATM_6,Maintenance,Card Reader Error,,Completed,34
22-03-2023,ATM_7,Error,Dispensing Error,,Pending,59
22-03-2023,ATM_8,Error,Routine Maintenance,,Failed,21
22-03-2023,ATM_8,Transaction,Routine Maintenance,,Failed,13
22-03-2023,ATM_8,Maintenance,Card Reader Error,,Pending,60
22-03-2023,ATM_8,Error,Cash Loaded,1106.78826,Pending,24
22-03-2023,ATM_8,Transaction,Successful Transaction,1499.373416,Failed,21
22-03-2023,ATM_9,Error,Card Reader Error,4477.499924,Completed,13
22-03-2023,ATM_10,Error,Card Reader Error,222.4737096,Pending,11
23-03-2023,ATM_1,Transaction,Routine Maintenance,,Pending,27
23-03-2023,ATM_1,Cash Replenishment,Successful Transaction,4122.415051,Completed,44
23-03-2023,ATM_1,Maintenance,Dispensing Error,,Pending,54
23-03-2023,ATM_2,Transaction,Card Reader Error,3344.712533,Completed,37
23-03-2023,ATM_2,Cash Replenishment,Routine Maintenance,3583.546145,Pending,22
23-03-2023,ATM_3,Transaction,Routine Maintenance,1380.429957,Pending,44
23-03-2023,ATM_3,Error,Dispensing Error,,Failed,29
23-03-2023,ATM_3,Error,Successful Transaction,,Pending,30
23-03-2023,ATM_3,Maintenance,Routine Maintenance,1388.834681,Failed,7
23-03-2023,ATM_4,Transaction,Successful Transaction,,Completed,10
23-03-2023,ATM_4,Error,Successful Transaction,,Pending,25
23-03-2023,ATM_4,Cash Replenishment,Dispensing Error,845.5196982,Pending,18
23-03-2023,ATM_4,Error,Cash Loaded,,Completed,16
23-03-2023,ATM_5,Maintenance,Cash Loaded,,Completed,5
23-03-2023,ATM_6,Cash Replenishment,Successful Transaction,,Pending,49
23-03-2023,ATM_6,Cash Replenishment,Successful Transaction,2287.911418,Pending,35
23-03-2023,ATM_6,Cash Replenishment,Dispensing Error,,Failed,44
23-03-2023,ATM_7,Error,Dispensing Error,672.4128759,Completed,17
23-03-2023,ATM_7,Cash Replenishment,Card Reader Error,,Failed,6
23-03-2023,ATM_7,Transaction,Successful Transaction,4972.7266,Completed,53
23-03-2023,ATM_8,Transaction,Routine Maintenance,,Completed,17
23-03-2023,ATM_8,Maintenance,Card Reader Error,2458.790646,Completed,44
23-03-2023,ATM_8,Cash Replenishment,Routine Maintenance,1373.112437,Completed,38
23-03-2023,ATM_8,Transaction,Routine Maintenance,682.0406835,Completed,37
23-03-2023,ATM_9,Cash Replenishment,Cash Loaded,1877.89395,Failed,6
23-03-2023,ATM_9,Maintenance,Cash Loaded,1687.055,Failed,42
23-03-2023,ATM_10,Cash Replenishment,Card Reader Error,4146.154979,Completed,33
23-03-2023,ATM_10,Cash Replenishment,Cash Loaded,,Completed,21
23-03-2023,ATM_10,Error,Card Reader Error,3003.017307,Pending,44
23-03-2023,ATM_10,Transaction,Dispensing Error,,Completed,57
23-03-2023,ATM_10,Error,Card Reader Error,,Pending,13
24-03-2023,ATM_1,Cash Replenishment,Cash Loaded,2799.658881,Completed,49
24-03-2023,ATM_1,Cash Replenishment,Successful Transaction,3926.265322,Failed,50
24-03-2023,ATM_1,Transaction,Cash Loaded,1330.68174,Failed,26
24-03-2023,ATM_2,Cash Replenishment,Routine Maintenance,,Failed,47
24-03-2023,ATM_2,Maintenance,Card Reader Error,286.0469228,Failed,40
24-03-2023,ATM_3,Error,Routine Maintenance,,Completed,31
24-03-2023,ATM_4,Cash Replenishment,Routine Maintenance,3735.605534,Completed,10
24-03-2023,ATM_4,Cash Replenishment,Cash Loaded,,Completed,25
24-03-2023,ATM_4,Cash Replenishment,Successful Transaction,,Failed,10
24-03-2023,ATM_4,Transaction,Cash Loaded,2262.487917,Failed,27
24-03-2023,ATM_4,Maintenance,Cash Loaded,,Completed,60
24-03-2023,ATM_5,Maintenance,Successful Transaction,1125.128888,Failed,60
24-03-2023,ATM_6,Maintenance,Routine Maintenance,2750.754989,Pending,5
24-03-2023,ATM_6,Error,Cash Loaded,,Completed,18
24-03-2023,ATM_6,Maintenance,Card Reader Error,,Failed,15
24-03-2023,ATM_7,Transaction,Successful Transaction,,Pending,37
24-03-2023,ATM_7,Maintenance,Routine Maintenance,,Completed,31
24-03-2023,ATM_7,Transaction,Cash Loaded,4602.864853,Pending,44
24-03-2023,ATM_8,Error,Cash Loaded,,Completed,28
24-03-2023,ATM_8,Transaction,Card Reader Error,2147.402448,Failed,12
24-03-2023,ATM_8,Cash Replenishment,Card Reader Error,1882.966537,Pending,33
24-03-2023,ATM_8,Maintenance,Card Reader Error,,Completed,41
24-03-2023,ATM_8,Cash Replenishment,Card Reader Error,3588.5373,Pending,58
24-03-2023,ATM_9,Maintenance,Cash Loaded,4321.185651,Completed,27
24-03-2023,ATM_9,Transaction,Successful Transaction,116.4700867,Pending,11
24-03-2023,ATM_10,Transaction,Dispensing Error,611.004609,Pending,10
24-03-2023,ATM_10,Cash Replenishment,Routine Maintenance,1060.245121,Pending,12
24-03-2023,ATM_10,Cash Replenishment,Routine Maintenance,1852.98266,Completed,8
24-03-2023,ATM_10,Error,Dispensing Error,,Completed,14
25-03-2023,ATM_1,Cash Replenishment,Successful Transaction,,Completed,54
25-03-2023,ATM_1,Cash Replenishment,Successful Transaction,,Completed,34
